,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
4913,2023-02-26 02:49:51+00:00,https://twitter.com/didiisiah/status/1629675079247249408,didiisiah,Twitter for Android,"Lagos, Nigeria","I'll tell you something, no matter who wins this election, it wasn't free and fair. 
#presidentialelection2023 #2023GeneralElections

Banky W Davido Kwankwaso Obasanjo Zamfara Deji Labour Party Mahmood Yakubu Kardashians Sokoto The LP Kwara",9,2,0,2
4914,2023-02-26 02:49:15+00:00,https://twitter.com/Mrmykero/status/1629674930043338753,Mrmykero,Twitter Web App,,Ward 4 Sango(LP wow) #NigeriaElections2023 #NigeriaDecides2023 #2023GeneralElections https://t.co/e69i4Z0h59,1,2,1,0
4915,2023-02-26 02:46:36+00:00,https://twitter.com/Mrmykero/status/1629674259835498501,Mrmykero,Twitter Web App,,Ward 4 Sango #NigeriaElections2023 #NigeriaDecides2023 #2023GeneralElections https://t.co/RfIdUGSCZp,0,0,0,1
4916,2023-02-26 02:43:44+00:00,https://twitter.com/devUmarbabans/status/1629673541476941825,devUmarbabans,Twitter Web App,"Bauchi, Nigeria",@tayoainafilms @Waspapping_ we in the NORTH are decent and civilized people so you will never see us retreating to violence or preventing others from exercising there rights to vote there preferable candidate unlike what we are seeing from the south south and southwest!!!#Northerners #2023GeneralElections,2,0,0,1
4917,2023-02-26 02:42:12+00:00,https://twitter.com/didiisiah/status/1629673152904044546,didiisiah,Twitter for Android,"Lagos, Nigeria","So far, so good. LP is leading. #presidentialelection2023 #2023GeneralElections

Banky W Davido Kwankwaso Obasanjo Zamfara https://t.co/0x0ntv0ylF",108,27,7,2
4918,2023-02-26 02:41:15+00:00,https://twitter.com/youngwildboys/status/1629672915959533570,youngwildboys,Twitter for iPhone,"Kano, Nigeria",Inec officials are rigging the elections for apc !!!  #2023GeneralElections,2,1,0,0
4919,2023-02-26 02:41:12+00:00,https://twitter.com/Mrmykero/status/1629672902961381376,Mrmykero,Twitter Web App,,Ward 4 Sango #NigeriaElections2023 #NigeriaDecides2023 #2023GeneralElections https://t.co/XnvlAHs9rR,1,0,0,1
4920,2023-02-26 02:37:10+00:00,https://twitter.com/Mrmykero/status/1629671887889375232,Mrmykero,Twitter Web App,,Ward 4 Sango #NigeriaElections2023 #NigeriaDecides2023 #2023GeneralElections https://t.co/Uwrz0fsSJ0,1,0,0,1
4921,2023-02-26 02:33:21+00:00,https://twitter.com/SYLVILIANs/status/1629670925032472577,SYLVILIANs,Twitter for iPad,Right Here,"Rigging Presidential Election can be avoided (could)

1. If voting was online using NiN/BvN/ATM as access

2. Tons of ballot paper would have been money printing, instead of Paper shortage complain

#NigeriaElections #NigeriaElections2023 #2023GeneralElections #NigeriaDecides2023 https://t.co/2HzgQtczC9",9,7,0,1
4922,2023-02-26 02:32:16+00:00,https://twitter.com/Mrmykero/status/1629670655749758979,Mrmykero,Twitter Web App,,Ward 4 Sango #NigeriaElections2023 #NigeriaDecides2023 #2023GeneralElections https://t.co/onXCWswIU6,0,0,0,2
4923,2023-02-26 02:26:10+00:00,https://twitter.com/Mrmykero/status/1629669117702569986,Mrmykero,Twitter Web App,,labour party really pulling strings in ota interesting #2023GeneralElections,0,0,0,0
4924,2023-02-26 02:21:37+00:00,https://twitter.com/symplydaviid/status/1629667973257461762,symplydaviid,Twitter for Android,"Abuja, Nigeria",Asiwaju Ahmed Tinubu will rejoice over this #2023GeneralElections And your so called candidate will congratulate him... DJ play me Asiwaju by Ruger. https://t.co/5mpkuPCaPv,4,0,2,5
4925,2023-02-26 02:19:42+00:00,https://twitter.com/ArinoLeonard/status/1629667492724371459,ArinoLeonard,Twitter for Android,"Enugu, Nigeria","The margin is too wide for them to rig it. God is setting confusion in their camps!!
OBI or never..

#2023GeneralElections ""Labour Party"" ""Mahmood Yakubu"" Osun ""Presidential Election"" ""Done and Dusted"" Kaduna ""African Giant"" Nana Rigging Obasanjo Yorubas""Delta State"" https://t.co/JLrN7OvOF7",195,52,1,8
4926,2023-02-26 02:17:48+00:00,https://twitter.com/Mrmykero/status/1629667012153671680,Mrmykero,Twitter Web App,,OGUN (ADO ODO-OTA LGA) Ward 1 so far #2023GeneralElections https://t.co/jbkNCerDyo,0,2,1,2
4927,2023-02-26 02:15:11+00:00,https://twitter.com/adewumiadeyemii/status/1629666353685700608,adewumiadeyemii,Twitter for iPhone,Nigeria,"#2023GeneralElections

This is where we are! https://t.co/BWe60mwWkA",175,14,3,9
4928,2023-02-26 02:12:24+00:00,https://twitter.com/Mrmykero/status/1629665654025474049,Mrmykero,Twitter Web App,,hmmmnn...Ogun #2023GeneralElections https://t.co/Rk7H39Tn8q,0,0,0,0
4929,2023-02-26 02:11:57+00:00,https://twitter.com/ekenefortunate/status/1629665540141637634,ekenefortunate,Twitter for Android,Abuja FCT ,"@IAOkowa You will not win  irrespective of me being a Deltan, LP is what we want....
#2023GeneralElections  is for #ObidientMovement .
Deltans wake up and vote for LP for governor come March 11...
PDP has mess up Delta",2,0,0,0
4930,2023-02-26 02:08:11+00:00,https://twitter.com/teewai883/status/1629664594401558530,teewai883,Twitter for Android,,"As it is now, nobody wants to be part of the losing team. I mean, you can't just fold your arms in sadness as the youths are joyfully singing out their vote numbers. Very good time to be proud as a Nigerian youth ❤️
#2023GeneralElections| Kaduna| Akin Alabi",4,0,0,0
4931,2023-02-26 01:52:36+00:00,https://twitter.com/8oneder/status/1629660672870043649,8oneder,Twitter for Android,Abuja,Make sure results are uploaded. They do that by snapping the result sheets and sending them to the INEC server via the BVAS!!!#2023GeneralElections,3,0,0,0
4932,2023-02-26 01:50:37+00:00,https://twitter.com/lins_buchi/status/1629660172888023041,lins_buchi,Twitter for Android,,"Almighty God, give Peter Obi and labour party victory.  Let the country turn a new leaf.  Let progress start.  Morocco, Algeria, Egypt etc are not better than us.  Make us the giant of Africa in every good ramification.
#2023GeneralElections",38,4,0,0
4933,2023-02-26 01:50:18+00:00,https://twitter.com/Mrmykero/status/1629660092344705024,Mrmykero,Twitter for Android,,PDP in Taraba so far #2023GeneralElections https://t.co/1fWX1rlMAH,2,0,0,1
4934,2023-02-26 01:49:22+00:00,https://twitter.com/twwblogg/status/1629659859623763969,twwblogg,Twitter Web App,"Jos, Nigeria","In the end, Nigeria and Nigerians must win!

BIVAS #North LGAs LP and APC #NigeriaDecides2023 #2023GeneralElections",2,1,0,0
4935,2023-02-26 01:43:14+00:00,https://twitter.com/winterzadii/status/1629658316099002369,winterzadii,Twitter for iPhone,"Lagos, Nigeria ⌚️","@Oguns_star This is such a beautiful tweet 😿😪

Our votes 🗳️ will count and to all those who lost their lives or property during #EndSARS 

This is for you #2023GeneralElections #North #PeterObiForPresident2023 #AffiliateMarketing https://t.co/z3R8SWEeNu",1,1,0,0
4936,2023-02-26 01:41:34+00:00,https://twitter.com/twwblogg/status/1629657894420348930,twwblogg,Twitter Web App,"Jos, Nigeria","Guys, please tell the real Kardashians and their fans that they don't have to be worried; Kim, Kourtney, Khloe etc can rest well. 😀

#2023GeneralElections #NigeriaDecides2023 Kwankwaso L and APC Done and Dusted",0,0,0,1
4937,2023-02-26 01:36:35+00:00,https://twitter.com/Mrmykero/status/1629656642722643974,Mrmykero,Twitter for Android,,Labour Party people for SE no get joy at all 😂🤣... Giving me Kardashian states vibes #2023GeneralElections https://t.co/6GyR83J5Or,12,6,0,0
4938,2023-02-26 01:09:49+00:00,https://twitter.com/DeepThi65563979/status/1629649904179052544,DeepThi65563979,Twitter for Mac,Nigeria,"Parkview estate, Lagos.

LP 277
APC 85
PDP 34

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023 https://t.co/1ETuPI4WyM",3,0,0,0
4939,2023-02-26 01:08:18+00:00,https://twitter.com/winterzadii/status/1629649525148209155,winterzadii,Twitter for iPhone,"Lagos, Nigeria ⌚️","@SBalogun01 @falzthebahdguy Lol this is so fake, you bringing a mock one to trend.

Let me kill &amp; put our your fire.

The ballot paper used to vote for #2023GeneralElections has #LabourParty has the no 9th/10th party, the one you posted has them as no 4.

So fake 👎🏼

It shows you didn’t vote 🗳️ &amp; ve No OVC https://t.co/eECCPoQ0Eg",0,0,0,0
4940,2023-02-26 01:06:08+00:00,https://twitter.com/michael_daini/status/1629648976650592256,michael_daini,Twitter for iPhone,Nigeria,"#ObiWon 
Situation Report
#2023GeneralElections https://t.co/TBhUqUgGcH",110,39,1,2
4941,2023-02-26 01:03:28+00:00,https://twitter.com/DeepThi65563979/status/1629648308862894087,DeepThi65563979,Twitter for Mac,Nigeria,"Peter Obi bags victory in all the polling units in Obiaruku, Delta State.

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023 https://t.co/idD9bAeKZM",5,3,0,0
4942,2023-02-26 00:59:56+00:00,https://twitter.com/OlaitanOmoleye/status/1629647420102410241,OlaitanOmoleye,Twitter for Android,"Ekiti, Nigeria","This is not related to Nigeria's #2023GeneralElections. It was a military drill in Ghana ahead of their 2020 general elections.
 Stop speeding fake news because you're looking for likes and retweet",3,1,0,4
4943,2023-02-26 00:53:52+00:00,https://twitter.com/DeepThi65563979/status/1629645892906106880,DeepThi65563979,Twitter for Mac,Nigeria,"PDP bags victory in North Badarawa. 

NNPP 5
APC 20
LP 136
PDP 294

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023
North
Katsina
#Falz
#UploadTheResults 
#Wait4INECResults https://t.co/pLyBWewjjV",9,2,0,1
4944,2023-02-26 00:47:26+00:00,https://twitter.com/DeepThi65563979/status/1629644272361259008,DeepThi65563979,Twitter for Mac,Nigeria,"Vice Presidential candidate of PDP, Ifeanyi Okowa, wins his polling unit.

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023
North
Katsina
#Falz
#UploadTheResults 
#Wait4INECResults https://t.co/n348T8rcqs",3,0,0,0
4945,2023-02-26 00:41:57+00:00,https://twitter.com/miracle_idika/status/1629642891038449664,miracle_idika,Twitter for Android,Nigeria,"Nigeria is in Labour. 
Nobody knows
We pray for the very best. 
#2023GeneralElections",1,0,0,0
4946,2023-02-26 00:37:50+00:00,https://twitter.com/IamEphyz/status/1629641856408584193,IamEphyz,Twitter for Android,somewhere,"My election story 
#2023GeneralElections 
#ObiDatti2023 
#NigeriaElections2023 
#presidentialelection2023 
#SituationReport https://t.co/DRS2VOvR2C",6,2,0,0
4947,2023-02-26 00:33:11+00:00,https://twitter.com/odidojohn/status/1629640686583664641,odidojohn,Twitter for iPhone,"Abuja, Nigeria","Garki Area 2 Abuja
CODE: 37-06-01-007

Presidential Votes

LP - 364
APC - 54
PDP - 40

My polling unit just delivered 
We just finished counting our votes here.

Time: 1:32 AM

#NigeriaDecides2023
#NigeriaElections2023 
#2023GeneralElections
#AbujaTwitterCommunity",17,9,0,1
4948,2023-02-26 00:30:23+00:00,https://twitter.com/pablodehuzzler/status/1629639982385078275,pablodehuzzler,Twitter for Android,,🕊️🤍... #2023GeneralElections #presidentialelection2023 #NigeriaElections2023 #PeterObiForPresident2023 https://t.co/gLHajOC8VY,3,0,0,0
4949,2023-02-26 00:08:32+00:00,https://twitter.com/folammie_/status/1629634481182187520,folammie_,Twitter for Android,,"#2023GeneralElections Again, for everyone who will refuse to let the will of God prevail,  what happened to the chief officer of the king when Elisha prophesied, same will happen to you. You will see Good happen in this nation,but you will not taste and eat of the good fruits",0,0,0,1
4950,2023-02-25 23:53:58+00:00,https://twitter.com/ES_VIVIR_/status/1629630818304892930,ES_VIVIR_,Twitter for Android,VENEZUELA,"@shakira Sdv #folloback 
#teamdollnature #tmpetal #tmlily #siguemeytesigo
#bloodfamily66  #teamtati 
#teamgerald #teamsharis
#2023GeneralElections #1ddrive
Es cierto observa  👁️👁️ https://t.co/xCUkayM1P9",1,0,0,0
4951,2023-02-25 23:34:28+00:00,https://twitter.com/TheBlackXage/status/1629625910512226304,TheBlackXage,TweetDeck,ᴏɴ ᴀ ᴊᴏᴜʀɴᴇʏ 👣,"Finally we've voted, now let's wait and see what happens. Let's see them try to rig the election 🙄

#NigeriaDecides2023 
#2023GeneralElections
#2023Elections 
#PresidentialElection2023",4,0,0,0
4952,2023-02-25 23:30:16+00:00,https://twitter.com/lordrulez/status/1629624852880474114,lordrulez,Twitter Web App,"Ibadan,Oshogbo, Nigeria",A footballer who scored an own goal cannot celebrate. #2023GeneralElections,1,0,0,0
4953,2023-02-25 23:27:50+00:00,https://twitter.com/edson_iyalla/status/1629624238998003712,edson_iyalla,Twitter for iPhone,"Uyo, Nigeria","We ready for una like this, we gather dey, we die here #2023GeneralElections",0,0,0,0
4954,2023-02-25 23:07:33+00:00,https://twitter.com/Chase9a2/status/1629619135318507522,Chase9a2,Twitter for iPhone,,"Tinubu is a coward, he is not even popular in Lagos &amp; he knows that. Only a coward will do &amp; say he is a Jagaban. Jagaban of what?

#PeterObiForPresident2023 
#2023GeneralElections 
#Jagaban https://t.co/73ZRhsBHkW",3,1,0,1
4955,2023-02-25 23:07:30+00:00,https://twitter.com/REXPATRICK18/status/1629619122576261120,REXPATRICK18,Twitter for Android,"Port Harcourt, Nigeria","If materials had arrived on time in Rivers State, accreditation/voting and counting would've been done in good time... But due to the delay, we now have to wait up on till the next day for collation of results. Is there something they ain't telling us?? 
#2023GeneralElections",4,0,0,1
4956,2023-02-25 23:01:12+00:00,https://twitter.com/afrikadnature/status/1629617539843014656,afrikadnature,Twitter for iPhone,,"Father In Heaven, Peter Obi Will Win President Of Nigeria #2023GeneralElections https://t.co/fpEqjVA3eP",5,1,0,0
4957,2023-02-25 22:58:33+00:00,https://twitter.com/FranziskieC/status/1629616871929520130,FranziskieC,Twitter for Android,"Lagos, Nigeria",This prophecy by Prophet TB Joshua has been confirmed today #presidentialelection2023 #NigeriaDecides2023 #PeterObiForPresident2023 #2023GeneralElections https://t.co/b5NKzqZdOg,33,7,0,1
4958,2023-02-25 22:55:07+00:00,https://twitter.com/JohnnyEmeraldgt/status/1629616008959782915,JohnnyEmeraldgt,Twitter for iPhone,"Lagos, Nigeria","people are on pleasure because of Election vote counting , you Dey post business open 
Na only you Dey do online business 
Abi Na so your own take Dey start 
#KinnPorscheWorldTour2023 #UAAPSeason85 #2023GeneralElections #BBTitans #BOD #Oshodi #FirstTimeVoter",0,0,0,0
4959,2023-02-25 22:51:16+00:00,https://twitter.com/DeepThi65563979/status/1629615037491847170,DeepThi65563979,Twitter for Mac,Nigeria,"Results are gradually being uploaded, stay sharp.

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023
North
Katsina
#Falz
#UploadTheResults 
#Wait4INECResults https://t.co/ItPXQ2WKCS",11,3,0,6
4960,2023-02-25 22:49:41+00:00,https://twitter.com/JohnnyEmeraldgt/status/1629614639230119936,JohnnyEmeraldgt,Twitter for iPhone,"Lagos, Nigeria","Dem  Dey count election votes, you Dey post Love memo and relationship issues ,for your status You Dey smoke ,Ogun wan kill you 
Na you only your heart Dey break ,wetin happen dem send you ,, 
 #presidentialelection2023 #FirstTimeVoter #2023GeneralElections #RealMadridAtleti",0,0,0,0
4961,2023-02-25 22:34:03+00:00,https://twitter.com/DeepThi65563979/status/1629610703811125249,DeepThi65563979,Twitter for Mac,Nigeria,"Peter Obi wins, Chevy View Estate, Lekki Lagos PU 
AAC - 2 
ADP - 1 
APC - 33
BP - 2
LP - 456
NNPP- 1
PDP - 5 
ZLP - 1 

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023 https://t.co/op0QfBk4lv",6,1,0,0
4962,2023-02-25 22:28:52+00:00,https://twitter.com/DeepThi65563979/status/1629609399151984643,DeepThi65563979,Twitter for Mac,Nigeria,"Peter Obi wins, Unity Estate Entrance ward, Amuwo-Odofin Housing Estate, Mile 2, Lagos.

APC 4
PDP 1
ZLP 1
LP 545

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023 https://t.co/CpJHmasnDo",6,2,0,0
4963,2023-02-25 22:16:20+00:00,https://twitter.com/DeepThi65563979/status/1629606247623213056,DeepThi65563979,Twitter for Mac,Nigeria,"Voting will continue tomorrow in these affected states.

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023 https://t.co/ZZEceGsODV",1,0,0,0
4964,2023-02-25 22:12:38+00:00,https://twitter.com/DeepThi65563979/status/1629605314906431491,DeepThi65563979,Twitter for Mac,Nigeria,"From the desk of Senator Shehu Sani

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023
North
Katsina
#Falz
MC Oluomo
LP and APC https://t.co/M6Fz79qW96",177,48,0,1
4965,2023-02-25 22:04:34+00:00,https://twitter.com/I_M_Auwal/status/1629603285756788737,I_M_Auwal,Twitter for Android,"Gombe State, Nigeria","Nigerians go to the polls

#NigeriaDecides #2023GeneralElections https://t.co/pbs5r6JocS",1,0,0,0
4966,2023-02-25 21:55:15+00:00,https://twitter.com/DeepThi65563979/status/1629600939354079232,DeepThi65563979,Twitter for Mac,Nigeria,"Results are now being uploaded to ⁦@inecnigeria⁩ servers.

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023
North
Katsina
#Falz
MC Oluomo
LP and APC https://t.co/nq799Bkt0g",3,0,0,1
4967,2023-02-25 21:50:57+00:00,https://twitter.com/DeepThi65563979/status/1629599858343510019,DeepThi65563979,Twitter for Mac,Nigeria,"Peter Obi wins another polling unit in Rivers State.

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023
North
Katsina
#Falz
MC Oluomo
LP and APC https://t.co/swbwVkhsj3",282,69,2,1
4968,2023-02-25 21:31:40+00:00,https://twitter.com/baba_ojey/status/1629595006175531010,baba_ojey,Twitter for Android,,"Just imagine watin eye dey see🤦🤦

#2023GeneralElections #NigeriaElections2023 #inecnigeria @inecnigeria @NgLabour",1,0,0,0
4969,2023-02-25 21:27:38+00:00,https://twitter.com/DeepThi65563979/status/1629593989040025603,DeepThi65563979,Twitter for Mac,Nigeria,"Okpara square, Enugu State.

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023
North
Katsina
#Falz
MC Oluomo
LP and APCV https://t.co/9TWMsBbEbR",3,0,0,0
4970,2023-02-25 21:16:32+00:00,https://twitter.com/politicalcritik/status/1629591198305333249,politicalcritik,Twitter for iPhone,Federal Capital Territory,@inecnigeria please upload our votes ASAP. @inec #2023GeneralElections https://t.co/7dHjZmlYww,0,0,0,0
4971,2023-02-25 21:06:53+00:00,https://twitter.com/DeepThi65563979/status/1629588770625396739,DeepThi65563979,Twitter for Mac,Nigeria,"#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023 https://t.co/coENO4KUbT",4,1,0,0
4972,2023-02-25 21:05:05+00:00,https://twitter.com/Kash5Kash/status/1629588317074337796,Kash5Kash,Twitter for iPhone,,"Please we need to know what’s happening in our Villages and Communities…these are the places they can easily manipulate 
.

Ogun Amuwo Odofin #BolaAhmedTinubu #ObiWon #Falz Oba Elegushi Lugbe #2023GeneralElections Casted Lagos Anambra State igbos
Kano Festac Benue Sowore Kogi https://t.co/XCHG1F26By",44,10,0,0
4973,2023-02-25 21:02:56+00:00,https://twitter.com/DeepThi65563979/status/1629587774616612866,DeepThi65563979,Twitter for Mac,Nigeria,"Peter Obi wins a polling unit in Nasarawa.

Nasarawa Obi Gwadenye.

APC 3
LP 108
PDP 36

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023 https://t.co/P6cXE8AUq3",9,1,0,0
4974,2023-02-25 20:57:00+00:00,https://twitter.com/DeepThi65563979/status/1629586283839344640,DeepThi65563979,Twitter for Mac,Nigeria,"Peter Obi wins.
Anambra, Awka South LGA, Agu Oka.

APC 0

LP 109

PDP 3

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023 https://t.co/bE57e1Ps2L",3,1,0,1
4975,2023-02-25 20:50:37+00:00,https://twitter.com/DeepThi65563979/status/1629584677198614533,DeepThi65563979,Twitter for Mac,Nigeria,"This lady here, got attacked at her polling unit, she went to get treatment and came back to cast her vote. She got my respect✊🏾

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023
North https://t.co/MCVZs1ZGfQ",3,0,0,0
4976,2023-02-25 20:49:18+00:00,https://twitter.com/Oluwatoyoseee/status/1629584344435113988,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Atiku again....okrrrrrr

Madakiya, Zangon Kataf, Kaduna

PDP - 96
LP - 51
APC - 17

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides https://t.co/UB5oNnIQ1Q",1,0,0,0
4977,2023-02-25 20:46:44+00:00,https://twitter.com/DeepThi65563979/status/1629583696238968832,DeepThi65563979,Twitter for Mac,Nigeria,"Gombe, Akko, Garko.

ADC 1

APC 34

APP 1

BP 1

LP 230

NNPP 3

PDP 94

#PeterObiForPresident2023 
#Nigeriadecide2023 #NigeriaElections2023
#2023GeneralElections #NigeriaElections2023 #presidentialelection2023 https://t.co/9n5Llei4bW",5,2,0,0
4978,2023-02-25 20:46:43+00:00,https://twitter.com/KosimaBiz/status/1629583695131684866,KosimaBiz,Twitter for Android,"Onitsha, Nigeria",The only way @officialABAT can stop @PeterObi ...@labour all the way.... #2023verdict #2023Elections #2023GeneralElections #MySchoolPresidentFinalEP #MileApo #Cesar2023 #ضمك_النصر #NigeriaDecides https://t.co/LGmLBLGU45,4,1,0,0
4979,2023-02-25 20:45:59+00:00,https://twitter.com/Oluwatoyoseee/status/1629583509458132995,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Atiku baby was on fire here....purrrrrrrrrr 

PDP - 222
APC - 83
NNPP - 30
AA - 11
LP - 04
A - 01
NDC - 01
APM - 01

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides https://t.co/36L4YOEHSY",0,0,1,0
4980,2023-02-25 20:44:51+00:00,https://twitter.com/blessedjustice0/status/1629583223834460161,blessedjustice0,Twitter for iPhone,"Abuja, Nigeria","My pulling unit delivered for obi 
Lp 291 
Pdp 6
Apc 6
#NigeriaDecides #Elecciones2023 #ElectionDay #Nigeriaelection2023 #2023GeneralElections #Pulse2023Elections #PulseElections2023 #presidentialelection2023 #electionresult23 #ElectionResults https://t.co/N64bH5l2uG",6,2,0,0
4981,2023-02-25 20:42:03+00:00,https://twitter.com/Alando__/status/1629582520185397256,Alando__,Twitter for Android,,"Results from my Polling Booth 036 Adenekan Booth of Alhaji Olusesi Way, Lagos.

 Presidential Election Election 2023

ACP 2
Boot 1
Labour 85
Invalid vote 3
PDP 3
APC 13
NRM 2
#2023presidentialelection #2023generalelections #peterobi #obidatti #pollingunit  #ElectionResults https://t.co/dkheU71bva",2,0,0,0
4982,2023-02-25 20:41:59+00:00,https://twitter.com/Charles91253085/status/1629582503177510914,Charles91253085,Twitter for Android,,"BZ, Abu Zaria, Kaduna

LP - 142
APC - 59
PDP - 42
NNPP - 5

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",12,7,0,1
4983,2023-02-25 20:41:29+00:00,https://twitter.com/Starrysofficial/status/1629582375171530752,Starrysofficial,Twitter for Android,Nigeria ☆ ,"The sound of rain to me ALWAYS felt like the start of a NEW!

""Very Memorable"" Day to Remember. 😭
#INEC
#PeterObiForPresident2023
#2023GeneralElections
#NigeriaDecides 
#Elecciones2023 
#ElectionDay",4,0,0,0
4984,2023-02-25 20:40:46+00:00,https://twitter.com/Chi_bu_ike_m/status/1629582196733276162,Chi_bu_ike_m,Twitter for Android,Lagos ,"A very short story
Stop Thugry !
Stop Election violence!
#NigeriaDecides 
#presidentialelection2023 
#BVAS 
#2023GeneralElections 
# https://t.co/zPqd8uFLUA",2,1,0,1
4985,2023-02-25 20:40:31+00:00,https://twitter.com/Victoramize/status/1629582133235707904,Victoramize,Twitter for Android,"Federal Capital Territory, Nig","This is from a returning officer with INEC.

Rumueme 7A 034

Gov. Wike's Village.

Wike is at the rec. center to influence results in favour of APC.

Obi won hands down in Rivers State.
#2023GeneralElections #PeterObiForPresident2023 #TinubuShettima2023 #AtikuOkowa2023",1,0,0,0
4986,2023-02-25 20:40:30+00:00,https://twitter.com/Oluwatoyoseee/status/1629582131566465025,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","Kabuga, Gwale, Kano State

NNPP - 120
APC - 12
PDP - 15
PRP - 3
ADC - 1

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides https://t.co/jqCw1sZQLC",1,0,1,0
4987,2023-02-25 20:39:04+00:00,https://twitter.com/OlusogaAlice/status/1629581768847241218,OlusogaAlice,Twitter for iPhone,"Lagos, Nigeria","This is a great sign from the maker of heaven and earth!!!!

The sign of new birth, new season,new generation,new hope!!!

The Land Is Greener!!!

This RAIN 🌧️ Is Sure A Great Sign !!!!

#presidentialelection2023 #2023GeneralElections #NigeriaDecides #Nigeriaelection2023 https://t.co/uSSRhEiwwF",8,0,0,0
4988,2023-02-25 20:38:26+00:00,https://twitter.com/ElDesmond_South/status/1629581608272420866,ElDesmond_South,Twitter for Android,Mindfulness,So big brother #Bigbrothertitans2023 contestants did not participate on the #2023GeneralElections !,0,0,0,0
4989,2023-02-25 20:38:00+00:00,https://twitter.com/ugo_mimi/status/1629581499065417728,ugo_mimi,Twitter for Android,Follow Me on Instagram ⬇️,"Important information about the BVAS.

#Uploadtheresultsnow #uploadTheResults #Wait4INECResult #Kano #2023GeneralElections #NigeriaDecides||Plateau State||Banky W|| Kaduna South|| sanwo olu||Abuja||Benin||Ekiti||Yorubas||Edo State||Kardashians||akin alabi||Lagos||city boy||egbeda https://t.co/1EOZzWn1DY",14,9,0,0
4990,2023-02-25 20:37:17+00:00,https://twitter.com/Oluwatoyoseee/status/1629581318261489665,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","BZ, Abu Zaria, Kaduna

LP - 142
APC - 59
PDP - 42
NNPP - 5

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",4,3,1,0
4991,2023-02-25 20:35:47+00:00,https://twitter.com/Oluwatoyoseee/status/1629580940455411714,Oluwatoyoseee,Twitter for Android,"Lagos, Nigeria","GSS 037, Gwarinpa, Abuja

LP - 187
APC - 60
PDP - 43

#2023GeneralElections 
#2023Election 
#NigeriaElections2023 
#NigeriaDecides2023 
#NigeriaDecides",6,4,1,0
4992,2023-02-25 20:34:06+00:00,https://twitter.com/Jim_Adewale/status/1629580519351394304,Jim_Adewale,Twitter for Android,,"Oya o, Data science, analysts, data this, data that people? No be to just dey cash out and pumping up LinkedIn in o. Work don show....live work o #2023GeneralElections",1,0,0,0
